exec,label,timestamp,cpu,mem
858,listener,1742690562,6.2,2308.0
858,listener,1742690562,0.0,2308.0
858,listener,1742690564,5.9,2308.0
858,listener,1742690565,5.9,2308.0
858,listener,1742690566,5.9,2308.0
858,listener,1742690567,5.9,2308.0
858,listener,1742690568,0.0,2308.0
858,listener,1742690568,0.0,2308.0
858,listener,1742690569,0.0,2308.0
858,listener,1742690570,0.0,2308.0
858,listener,1742690571,0.0,2308.0
858,listener,1742690572,0.0,2308.0
858,listener,1742690573,5.9,2308.0
858,listener,1742690574,0.0,2308.0
858,listener,1742690575,0.0,2308.0
858,listener,1742690576,0.0,2308.0
858,listener,1742690577,0.0,2308.0
858,listener,1742690578,0.0,2308.0
858,listener,1742690579,0.0,2308.0
858,listener,1742690580,5.9,2308.0
858,listener,1742690581,0.0,2308.0
858,listener,1742690582,0.0,2308.0
858,listener,1742690583,5.9,2308.0
858,listener,1742690584,0.0,2308.0
858,listener,1742690585,0.0,2308.0
858,listener,1742690586,0.0,2308.0
858,listener,1742690587,0.0,2308.0
858,listener,1742690588,0.0,2308.0
858,listener,1742690589,0.0,2308.0
858,listener,1742690590,5.9,2308.0
858,listener,1742690591,0.0,2308.0
858,listener,1742690592,0.0,2308.0
858,listener,1742690593,5.9,2308.0
858,listener,1742690594,5.9,2308.0
858,listener,1742690595,5.9,2308.0
858,listener,1742690596,0.0,2308.0
858,listener,1742690597,0.0,2308.0
858,listener,1742690598,5.9,2308.0
858,listener,1742690599,0.0,2308.0
858,listener,1742690600,0.0,2308.0
858,listener,1742690601,0.0,2308.0
858,listener,1742690602,5.9,2308.0
858,listener,1742690603,5.9,2308.0
858,listener,1742690604,5.9,2308.0
858,listener,1742690605,5.9,2308.0
858,listener,1742690606,0.0,2308.0
858,listener,1742690607,0.0,2308.0
858,listener,1742690608,5.9,2308.0
858,listener,1742690609,5.9,2308.0
858,listener,1742690610,11.8,2308.0
858,listener,1742690611,5.9,2308.0
858,listener,1742690612,5.9,2308.0
858,listener,1742690613,0.0,2308.0
858,listener,1742690614,6.2,2308.0
858,listener,1742690615,5.9,2308.0
858,listener,1742690616,5.9,2308.0
858,listener,1742690617,0.0,2308.0
858,listener,1742690618,0.0,2308.0
858,listener,1742690619,0.0,2308.0
858,listener,1742690620,0.0,2308.0
858,listener,1742690621,6.2,2308.0
858,listener,1742690622,6.2,2308.0
858,listener,1742690623,5.9,2308.0
858,listener,1742690624,0.0,2308.0
858,listener,1742690625,5.9,2308.0
858,listener,1742690626,5.9,2308.0
858,listener,1742690627,5.9,2308.0
858,listener,1742690628,0.0,2308.0
858,listener,1742690629,0.0,2308.0
858,listener,1742690630,5.9,2308.0
858,listener,1742690631,0.0,2308.0
858,listener,1742690632,0.0,2308.0
858,listener,1742690633,0.0,2308.0
858,listener,1742690634,0.0,2308.0
858,listener,1742690635,5.9,2308.0
858,listener,1742690636,0.0,2308.0
858,listener,1742690637,0.0,2308.0
858,listener,1742690638,0.0,2308.0
858,listener,1742690639,0.0,2308.0
858,listener,1742690640,0.0,2308.0
858,listener,1742690641,0.0,2308.0
858,listener,1742690642,5.9,2308.0
858,listener,1742690643,5.9,2308.0
858,listener,1742690644,0.0,2308.0
858,listener,1742690645,0.0,2308.0
858,listener,1742690646,5.9,2308.0
858,listener,1742690647,6.2,2308.0
858,listener,1742690648,0.0,2308.0
858,listener,1742690649,0.0,2308.0
858,listener,1742690650,0.0,2308.0
858,listener,1742690651,0.0,2308.0
858,listener,1742690652,0.0,2308.0
858,listener,1742690653,0.0,2308.0
858,listener,1742690654,6.2,2308.0
858,listener,1742690655,5.9,2308.0
858,listener,1742690656,5.9,2308.0
858,listener,1742690657,5.9,2308.0
858,listener,1742690658,6.2,2308.0
858,listener,1742690659,6.2,2308.0
858,listener,1742690660,0.0,2308.0
858,listener,1742690661,0.0,2308.0
858,listener,1742690662,0.0,2308.0
858,listener,1742690663,6.2,2308.0
858,listener,1742690664,0.0,2308.0
858,listener,1742690665,0.0,2308.0
858,listener,1742690666,0.0,2308.0
858,listener,1742690667,5.9,2308.0
858,listener,1742690668,5.9,2308.0
858,listener,1742690669,0.0,2308.0
858,listener,1742690670,0.0,2308.0
858,listener,1742690671,0.0,2308.0
858,listener,1742690672,5.9,2308.0
858,listener,1742690673,5.9,2308.0
858,listener,1742690674,0.0,2308.0
858,listener,1742690675,11.8,2308.0
858,listener,1742690676,6.2,2308.0
858,listener,1742690677,0.0,2308.0
858,listener,1742690678,5.9,2308.0
858,listener,1742690679,0.0,2308.0
858,listener,1742690680,0.0,2308.0
858,listener,1742690681,0.0,2308.0
858,listener,1742690682,0.0,2308.0
858,listener,1742690683,0.0,2308.0
858,listener,1742690684,0.0,0.0
